cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,total_skills,academic_score
9.06,79.4,75.7,0,6.8,79.3,6,4,4,3,5,3,2,6.1,2,0,2,2,1,0,1,15.54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,81.90000000000002
8.63,79.6,82.7,0,4.5,85.1,3,2,2,4,4,2,1,5.6,4,0,1,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,82.86666666666667
7.6,67.2,66.8,2,1.1,57.4,6,1,3,5,5,2,1,7.8,5,1,1,1,1,1,1,11.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,70.0
9.15,85.3,77.6,0,7.6,79.0,8,2,5,4,4,5,8,5.1,5,1,1,2,1,0,1,17.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,84.8
6.85,56.8,58.7,0,3.3,74.4,4,2,3,1,4,2,4,7.4,5,0,1,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,61.333333333333336
7.93,68.7,63.6,1,2.9,63.5,4,1,3,2,4,4,2,8.0,10,0,1,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,70.53333333333335
7.33,68.2,68.3,0,6.3,79.7,8,1,5,1,4,5,3,7.7,8,1,2,2,1,1,1,11.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,69.93333333333334
7.69,65.9,71.2,0,4.6,69.0,3,1,3,1,4,3,2,6.5,3,1,1,0,1,1,1,11.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,71.33333333333334
9.44,88.3,88.8,0,6.6,72.2,7,1,5,3,5,5,5,5.5,10,0,2,2,1,0,1,19.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,90.5
8.36,77.9,73.0,0,3.7,64.9,7,1,5,4,4,4,3,7.7,1,0,0,2,1,0,1,14.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,78.16666666666667
8.42,75.8,72.7,0,3.9,71.8,3,2,3,5,4,5,2,8.4,2,0,0,2,1,2,1,16.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,77.56666666666666
7.62,67.5,69.2,0,3.0,78.2,5,2,3,4,3,4,1,6.3,7,0,0,0,1,1,1,13.36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,70.96666666666665
7.8,69.3,69.3,0,4.3,72.1,8,4,5,2,4,4,4,7.6,5,0,1,1,1,2,1,18.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,72.2
8.7,82.4,72.4,0,3.9,76.2,3,3,2,4,4,1,0,8.9,1,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,80.60000000000001
10.0,92.6,96.4,0,2.6,63.6,4,2,4,3,5,4,6,7.4,4,0,0,0,1,0,1,19.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,96.33333333333333
6.3,64.6,54.4,0,0.6,61.7,2,2,2,5,3,1,2,6.5,8,0,0,1,1,0,1,11.41,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,60.666666666666664
7.63,62.4,76.0,1,5.0,68.3,5,2,3,2,4,3,2,8.2,5,0,2,0,1,0,1,15.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,71.56666666666666
7.65,61.7,62.1,2,4.6,72.6,7,1,4,2,4,4,4,6.1,2,0,2,1,1,0,1,14.43,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,66.76666666666667
5.77,50.2,56.9,1,3.5,67.9,8,0,5,1,3,3,4,5.4,10,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,54.93333333333333
8.41,74.6,75.7,1,5.9,83.6,4,4,3,2,4,2,6,8.0,1,0,1,1,0,1,1,15.66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,78.13333333333334
8.4,75.2,76.3,0,4.3,71.5,4,3,3,3,4,2,0,6.5,1,0,1,1,1,2,1,16.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,78.5
7.63,76.3,82.6,0,4.9,74.4,5,1,2,1,4,3,0,6.6,10,1,1,1,1,1,1,10.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,78.39999999999999
9.01,82.8,77.7,0,4.0,78.0,4,2,3,4,5,3,2,6.2,5,0,2,0,1,1,1,17.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,83.53333333333333
7.23,66.2,68.1,0,0.8,65.7,4,1,3,5,4,4,2,6.4,9,0,0,0,1,2,1,13.29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,68.86666666666667
8.65,75.1,83.2,0,6.6,83.3,8,3,5,5,4,4,4,8.7,6,0,1,0,1,2,1,19.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,81.60000000000001
8.78,78.3,83.4,0,4.8,67.2,4,1,3,2,4,3,3,9.0,5,0,1,0,1,2,1,13.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,83.16666666666667
7.68,69.8,68.8,0,1.3,70.3,3,2,2,5,3,2,4,9.0,6,0,1,1,1,2,1,14.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,71.8
9.93,88.6,87.3,0,3.1,76.6,8,3,5,4,5,5,3,8.3,7,1,1,2,1,0,1,18.77,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14,91.73333333333333
7.6,69.2,69.5,0,5.1,80.3,5,2,3,5,4,4,1,7.6,9,0,1,0,0,2,1,12.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,71.56666666666666
9.17,84.6,87.3,0,7.0,84.4,4,3,2,1,5,1,4,5.3,10,0,0,0,1,2,1,15.98,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,87.86666666666666
8.36,79.8,79.4,0,4.6,76.0,8,2,5,2,4,6,7,6.8,6,1,1,2,1,0,1,17.78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,80.93333333333332
8.75,83.4,76.2,0,5.5,84.1,7,3,5,3,5,4,3,9.0,4,0,0,1,1,0,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,82.36666666666667
9.94,91.3,88.4,0,7.3,82.0,5,2,4,5,5,4,3,6.5,1,0,0,2,1,0,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,93.03333333333332
8.61,83.8,77.5,0,7.2,86.6,4,3,4,5,4,5,4,8.8,6,0,0,2,1,0,1,18.33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,82.46666666666667
8.33,76.6,77.4,0,4.5,77.3,4,3,3,2,4,4,2,7.1,7,0,1,1,1,0,1,17.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,79.10000000000001
8.49,72.5,78.9,1,5.3,78.0,4,1,3,1,4,1,6,4.0,9,0,1,0,1,1,1,12.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,78.76666666666667
7.75,61.7,68.6,0,2.0,71.3,2,1,1,2,4,0,2,7.8,1,0,1,1,1,1,1,9.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,69.26666666666667
8.9,87.0,86.2,0,3.9,72.3,8,1,5,3,5,5,6,8.5,6,0,1,0,1,0,1,18.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,87.39999999999999
9.47,82.4,82.5,0,4.8,79.1,7,3,5,2,5,6,0,6.9,8,0,1,0,0,1,1,18.94,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,86.53333333333335
7.6,73.0,74.5,1,3.2,73.7,8,3,5,2,3,3,4,8.5,3,0,1,0,1,1,1,18.94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,74.5
6.95,70.0,64.3,1,1.3,62.8,6,2,4,5,3,2,2,5.0,3,0,1,2,0,1,1,16.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,67.93333333333334
6.66,55.3,65.2,2,3.9,74.4,7,2,5,3,3,6,4,5.3,9,0,1,1,0,1,1,17.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,62.36666666666667
9.74,83.5,94.2,0,0.5,53.7,8,3,5,4,5,6,1,7.2,4,0,1,0,1,1,1,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14,91.7
9.48,90.0,81.6,0,7.0,84.2,7,4,4,1,5,4,4,7.6,5,0,1,1,1,0,1,19.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,88.8
7.33,68.1,60.9,0,3.9,58.9,3,3,1,2,4,1,2,8.6,2,0,2,1,1,1,1,10.91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,67.43333333333334
7.16,63.2,72.8,0,6.1,84.9,2,2,1,4,4,1,2,7.8,7,0,2,1,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,69.2
8.79,80.6,87.4,1,2.2,59.4,8,3,5,5,4,3,5,5.6,3,0,0,0,1,1,1,19.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,85.3
10.0,93.7,91.8,0,3.0,67.9,8,3,5,3,4,5,6,7.3,4,0,0,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,95.16666666666667
8.4,79.9,75.7,0,5.2,81.7,4,3,2,3,4,0,4,7.7,8,0,1,2,1,0,1,12.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,79.86666666666667
7.06,70.9,56.2,0,7.0,83.6,6,0,4,5,3,3,3,4.8,9,0,1,0,1,1,1,13.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,65.89999999999999
6.71,57.2,59.0,0,4.4,70.2,4,1,2,5,4,2,3,6.9,7,0,0,0,1,1,1,9.37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,61.1
7.62,74.6,66.2,1,2.3,65.1,3,2,2,1,4,2,3,6.6,8,1,2,0,1,2,1,10.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,72.33333333333333
7.21,74.7,68.8,0,5.7,81.4,4,1,2,4,4,3,2,6.2,5,0,0,0,1,1,1,12.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,71.86666666666666
7.61,71.2,70.6,0,1.9,61.6,3,2,2,2,4,0,4,7.6,10,0,2,1,1,2,1,8.42,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,72.63333333333334
9.19,90.4,91.4,1,6.6,80.6,6,4,4,5,5,6,4,5.6,6,1,1,2,1,1,1,19.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,91.23333333333333
8.76,77.9,68.7,1,6.1,75.2,6,2,3,3,5,3,2,7.5,10,0,1,2,1,1,1,16.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,78.06666666666668
8.55,77.9,80.0,1,2.5,70.0,8,2,5,5,5,4,0,7.7,7,0,0,0,1,2,1,18.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,81.13333333333334
8.14,75.9,70.2,0,3.8,74.0,8,2,4,5,4,5,3,8.3,8,0,0,1,0,1,1,19.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,75.83333333333334
8.71,79.3,78.2,0,3.0,67.1,5,2,3,3,5,3,2,5.7,9,0,1,1,1,2,1,14.46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,81.53333333333335
8.03,68.8,77.3,1,4.8,69.9,8,2,4,3,5,3,1,5.2,8,0,0,1,1,0,1,14.28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,75.46666666666665
8.45,70.6,75.0,0,4.9,71.9,7,1,4,3,3,3,5,7.3,9,0,1,1,1,2,1,13.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,76.7
9.13,87.1,98.3,0,0.6,55.4,7,2,4,5,5,5,0,6.7,6,0,1,0,1,1,1,16.71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,92.23333333333333
9.44,89.5,83.2,0,5.0,68.0,5,2,4,2,5,3,2,9.0,5,0,0,1,1,2,1,16.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,89.03333333333332
7.04,55.0,61.3,0,3.8,75.9,5,0,4,3,3,3,3,7.6,7,1,0,1,1,1,1,10.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,62.23333333333333
6.99,66.4,54.1,0,1.6,66.8,8,1,5,1,3,5,2,7.1,10,0,1,2,1,1,1,16.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,63.46666666666667
7.34,68.0,68.0,0,5.2,72.2,7,1,5,1,3,4,3,6.8,4,0,0,2,1,2,1,10.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,69.8
8.45,73.4,76.4,0,7.2,88.3,4,0,2,2,5,4,2,5.5,8,0,0,0,1,1,1,12.82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,78.10000000000001
5.23,50.0,50.0,1,4.2,75.6,5,0,4,2,3,4,6,7.7,4,0,1,0,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,50.76666666666667
9.41,79.9,82.6,0,6.8,82.8,6,4,4,5,4,4,2,6.9,5,0,2,2,1,2,1,19.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,85.53333333333335
7.59,66.3,71.7,0,5.6,82.2,8,2,5,1,3,4,6,6.9,7,1,1,1,1,0,1,16.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,71.3
7.07,59.6,57.7,0,5.7,81.9,8,2,5,2,4,4,2,7.1,1,0,0,2,1,0,1,14.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,62.666666666666664
10.0,94.5,86.2,0,4.9,78.1,6,2,4,4,5,5,1,7.3,6,0,1,0,1,1,1,17.83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,93.56666666666666
7.31,64.2,66.8,3,3.6,70.4,2,1,2,1,4,1,3,4.9,9,1,2,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,68.03333333333333
6.65,57.5,62.7,1,2.5,67.5,3,1,2,5,4,1,1,8.0,2,1,1,1,1,1,1,9.74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,62.23333333333333
8.57,73.7,83.7,0,10.0,81.3,7,3,5,2,5,4,2,6.0,7,0,1,2,1,1,1,15.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,81.03333333333335
9.76,91.6,100.0,0,4.3,74.5,8,3,5,5,4,4,7,6.8,10,0,1,0,1,1,1,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,96.39999999999999
5.17,50.0,50.0,0,4.3,75.8,6,0,4,4,3,4,6,8.5,5,0,1,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,50.56666666666666
9.27,81.6,74.2,1,6.2,78.3,5,4,5,3,5,4,2,9.0,8,0,0,1,0,0,1,19.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,82.83333333333333
5.86,55.0,50.0,1,0.2,50.3,5,0,4,4,3,4,2,5.0,7,0,1,2,1,1,1,10.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,54.53333333333333
8.8,64.7,94.8,0,5.2,65.0,4,3,2,1,5,3,1,7.0,10,0,1,2,1,1,1,16.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,82.5
7.7,65.1,68.4,0,6.7,69.0,6,3,4,3,4,4,4,7.3,5,0,2,2,1,1,1,12.92,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,70.16666666666667
8.78,85.0,87.4,0,6.6,72.3,6,3,3,1,4,5,4,5.2,4,0,0,2,1,1,1,16.42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,86.73333333333333
8.16,72.3,77.4,0,5.1,76.1,0,0,1,2,4,0,1,8.0,4,0,0,0,1,0,1,9.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,77.1
8.47,70.6,69.4,0,2.0,66.1,7,2,4,2,5,3,2,7.1,4,0,1,0,1,0,1,16.34,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,74.89999999999999
9.0,89.8,77.3,0,5.8,77.4,8,3,5,5,5,6,8,7.2,10,0,1,0,1,2,1,19.93,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15,85.7
8.27,66.3,85.8,0,1.8,63.7,6,1,5,1,5,5,5,5.9,10,0,1,1,1,1,1,16.71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,78.26666666666667
7.99,65.8,68.6,0,7.0,76.9,8,1,5,3,3,5,1,7.5,8,0,0,2,1,2,1,15.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,71.43333333333332
8.66,73.6,79.9,0,5.6,74.1,4,1,2,3,4,2,4,8.0,3,0,0,2,0,1,1,9.31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,80.03333333333333
9.42,81.1,84.9,0,3.2,68.7,3,3,2,3,4,1,1,7.2,1,0,1,0,1,1,1,13.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,86.73333333333333
8.36,82.0,63.8,0,6.2,82.0,3,3,1,2,5,0,1,6.4,7,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,76.46666666666667
8.25,73.3,85.0,0,3.7,74.9,4,1,3,4,4,4,1,6.5,10,1,2,2,1,2,1,12.92,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,80.26666666666667
7.26,77.0,58.5,1,4.2,73.0,1,2,2,2,4,3,1,7.3,6,0,1,1,1,1,1,9.73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,69.36666666666666
9.05,71.7,81.5,0,5.4,67.0,4,3,2,3,5,1,1,7.1,2,0,1,0,1,1,1,12.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,81.23333333333333
7.95,76.6,66.8,1,3.9,70.8,4,1,3,5,4,2,3,8.1,2,0,1,1,1,1,1,16.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,74.3
8.3,72.7,79.8,0,3.6,71.8,2,2,1,3,4,0,2,6.4,1,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,78.5
7.97,69.8,72.5,0,2.7,63.9,6,3,4,3,4,3,3,5.5,8,0,1,1,1,0,1,15.73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,74.0
8.7,76.0,85.7,0,5.9,87.5,8,2,5,4,4,6,7,7.4,9,1,2,1,1,1,1,18.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,82.89999999999999
8.17,72.1,84.6,2,4.1,69.1,3,2,3,5,5,2,2,6.4,1,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,79.46666666666665
10.0,94.5,95.5,0,6.1,76.4,8,4,5,5,5,6,5,7.9,1,0,1,2,1,2,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15,96.66666666666667
7.47,63.9,69.8,1,2.9,67.2,6,2,4,4,4,3,2,7.0,1,0,0,1,1,0,1,12.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,69.46666666666665
5.91,53.2,50.1,0,2.1,59.8,4,0,2,1,3,3,2,7.8,10,1,1,1,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,54.13333333333333
7.3,71.2,63.4,0,6.2,69.8,5,2,5,4,3,6,5,5.8,7,0,1,2,1,2,1,17.61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,69.2
6.92,51.7,66.6,3,1.9,62.9,6,1,3,3,3,5,1,7.2,8,1,0,0,1,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,62.5
8.25,84.5,74.4,0,2.9,53.7,0,3,1,2,5,0,1,6.2,4,0,2,0,1,2,1,11.92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,80.46666666666667
10.0,96.1,97.8,0,5.2,76.4,8,3,5,3,5,4,6,5.5,3,0,0,2,1,2,1,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,97.96666666666665
9.47,87.7,93.1,1,7.6,80.5,6,4,5,5,4,4,5,6.0,1,0,1,0,1,0,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,91.83333333333333
7.95,73.6,73.3,0,4.7,70.9,7,3,5,4,4,6,1,6.3,10,0,2,2,1,1,1,17.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,75.46666666666665
7.55,69.2,63.9,0,1.9,67.8,6,2,4,5,3,3,7,8.5,3,0,0,0,1,1,1,17.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,69.53333333333333
9.25,80.3,82.4,0,2.2,62.9,6,3,4,5,5,4,3,6.3,5,0,1,0,1,0,1,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,85.06666666666666
7.12,68.4,68.9,0,4.0,67.4,4,2,3,3,4,3,1,5.5,7,0,0,1,1,1,1,15.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,69.5
6.81,60.4,55.5,0,5.3,67.0,6,3,5,5,4,5,3,7.2,9,0,0,0,1,1,1,14.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14,61.333333333333336
7.02,58.3,68.3,0,2.1,58.8,6,2,3,1,4,4,0,7.0,9,0,1,2,1,1,1,16.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,65.6
7.35,72.6,62.1,1,2.2,71.4,8,1,5,3,3,5,4,6.4,9,0,2,1,1,2,1,14.88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,69.39999999999999
8.8,74.9,76.3,1,3.9,68.1,8,3,5,2,5,6,4,6.8,8,0,0,2,1,1,1,18.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,79.73333333333333
9.26,87.9,79.7,0,5.4,75.4,8,4,5,3,5,6,1,8.2,9,0,1,2,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,86.73333333333335
8.02,71.4,66.1,0,1.4,61.5,1,1,1,5,5,1,2,7.8,8,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,72.56666666666666
5.39,51.4,55.7,0,0.0,63.1,2,0,1,2,2,1,0,7.7,9,1,2,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5,53.666666666666664
8.05,67.7,74.2,1,3.8,67.0,8,3,5,3,3,6,3,5.6,10,0,0,1,1,2,1,18.53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,74.13333333333334
9.2,77.9,78.7,0,9.4,83.2,8,2,5,5,5,6,0,9.0,8,0,1,1,1,1,1,19.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,82.86666666666667
8.72,82.3,75.9,0,3.1,61.1,7,2,5,1,4,4,3,8.3,5,0,1,2,1,0,1,19.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,81.8
7.01,70.8,70.3,0,6.4,80.2,2,0,1,5,4,2,1,7.6,10,0,1,1,1,1,1,8.44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,70.39999999999999
7.2,70.9,63.6,1,2.0,69.7,4,1,3,1,4,3,5,5.6,5,0,2,1,0,0,1,15.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,68.83333333333333
8.07,74.3,76.4,0,4.2,75.3,7,2,4,4,5,4,3,8.1,4,0,2,1,1,0,1,16.61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,77.13333333333333
9.33,78.5,82.9,0,6.2,83.3,5,3,3,5,5,0,3,6.4,10,1,0,0,1,0,1,15.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,84.89999999999999
8.26,63.5,78.4,0,3.7,71.5,5,2,4,5,4,5,3,6.8,7,0,1,0,1,0,1,18.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,74.83333333333333
6.99,72.4,58.9,0,1.6,67.4,7,0,3,1,4,3,2,5.0,10,1,1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,67.06666666666668
6.25,53.6,51.4,0,4.1,76.4,6,1,4,1,3,4,1,5.5,10,1,1,0,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,55.833333333333336
7.14,70.9,63.9,0,5.6,71.5,7,4,5,3,4,4,7,7.5,8,0,1,0,1,1,1,17.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,68.73333333333333
9.7,90.2,90.9,0,7.9,89.5,4,3,3,1,5,2,1,8.2,3,0,1,0,1,0,1,16.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,92.7
5.65,50.0,50.0,0,1.3,66.0,8,0,5,2,3,4,4,7.8,8,0,1,1,1,0,1,9.14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,52.166666666666664
6.62,58.8,58.6,1,4.7,78.9,6,1,5,5,4,4,7,7.8,4,0,2,1,1,1,1,12.77,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,61.20000000000001
8.44,78.3,76.8,0,2.3,70.6,6,2,4,2,4,5,1,6.9,6,0,0,2,0,2,1,15.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,79.83333333333333
9.24,74.8,80.4,0,4.3,64.9,4,4,2,4,4,1,5,6.5,1,0,2,1,1,0,1,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,82.53333333333333
6.93,60.4,59.0,0,2.3,70.6,6,1,5,4,4,4,0,7.3,2,0,1,1,1,2,1,15.26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,62.9
7.86,65.4,71.7,0,2.7,69.3,7,2,5,2,5,6,4,8.0,7,0,1,1,1,0,1,16.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,71.90000000000002
10.0,97.1,96.6,0,7.2,79.3,7,4,5,4,5,6,4,7.0,6,0,2,1,1,2,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,97.89999999999999
8.26,70.3,70.8,1,4.1,74.8,5,3,3,5,4,3,2,8.5,10,0,1,1,1,0,1,18.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,74.56666666666666
8.33,77.2,73.6,3,1.4,67.3,2,2,1,5,4,3,3,6.7,5,0,1,2,1,1,1,16.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,78.03333333333335
9.57,82.0,88.4,0,3.7,78.2,5,4,4,3,5,5,5,5.8,9,0,1,2,1,1,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,88.7
10.0,86.7,91.1,0,5.3,84.6,3,4,2,3,5,3,5,7.0,2,0,1,2,0,1,1,18.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,92.60000000000001
8.22,73.2,81.0,1,4.4,75.8,8,1,5,1,4,6,2,7.1,10,0,2,2,1,0,1,16.41,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,78.8
9.99,90.4,89.8,0,4.9,77.0,8,4,5,1,5,6,3,6.9,4,0,2,1,1,0,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,93.36666666666667
9.86,89.0,81.9,0,7.8,86.9,3,4,3,4,5,2,0,8.5,6,1,0,1,1,2,1,17.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,89.83333333333333
8.09,64.4,66.9,0,5.9,75.0,1,2,1,3,4,0,5,8.0,8,0,0,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,70.73333333333333
